id,created_at,full_name,age,nationality,social_status,no_of_children,has_second_home,timing_to_buy,primary_reason,property_type,unit_size,price_range,home_features,staff_accommodation,premium_features,exterior_colour,sport_amenities,additional_amenities,managed_rental,raw_answers,payment_plan,travel_to_destination,community_mobility
c98da1eb-e0ec-48e0-a438-ae03081e9fec,2026-09-09 14:11:09.865333+00,,35–44,Saudi Arabia,Married,3,Family-owned,2026 – 2027,Both,Apartment,2BR,700k–1.5M SAR,"[""Balconies & Terraces"",""Park Views"",""Privacy""]",,"[""Built-in Wardrobes"",""Kitchen Appliances"",""Installed Kitchen""]","[""Sand""]","[""Padel"",""Tennis""]","[""Children's Club"",""Ladies Facilities""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""2BR"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""3–5 years"",""home_features"":[""Balconies & Terraces"",""Park Views"",""Privacy""],""property_type"":""Apartment"",""social_status"":""Married"",""timing_to_buy"":""2026 – 2027"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""3"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Padel"",""Tennis""],""premium_features"":[""Built-in Wardrobes"",""Kitchen Appliances"",""Installed Kitchen""],""community_mobility"":[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle""],""staff_accommodation"":null,""additional_amenities"":[""Children's Club"",""Ladies Facilities""],""travel_to_destination"":""Car""}",3–5 years,Car,"[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle""]"
c9c6b1e4-dd40-4f66-b3ac-b43d7997bebd,2026-09-09 13:41:01.524354+00,,55–64,Philippines,Married,4+,Family-owned,2030 onwards,Both,Villa,2BR,700k–1.5M SAR,"[""Balconies & Terraces"",""Privacy""]",Not required,"[""Installed Kitchen""]","[""Sand""]","[""Basketball"",""Volleyball"",""Water sports""]","[""Spa & Gym"",""Children's Club"",""Cafes"",""Picnic Areas""]",Yes,"{""age"":""55–64"",""unit_size"":""2BR"",""nationality"":""Philippines"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Balconies & Terraces"",""Privacy""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Yes"",""no_of_children"":""4+"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Basketball"",""Volleyball"",""Water sports""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking"",""Personal Car""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Cafes"",""Picnic Areas""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Walking"",""Personal Car""]"
c9f8b234-7ac8-4dd9-84d5-33c07d5c1fd0,2026-09-12 14:19:59.388554+00,,35–44,Saudi Arabia,Married,2,Self-owned,2026 – 2027,Both,Apartment,2BR,1.5M–3M SAR,"[""Sea Views"",""Park Views"",""Balconies & Terraces""]",,"[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""]","[""Other: White""]","[""Football""]","[""Children's Club"",""Social Lounge"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas""]",Yes,"{""age"":""35–44"",""unit_size"":""2BR"",""nationality"":""Saudi Arabia"",""price_range"":""1.5M–3M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Park Views"",""Balconies & Terraces""],""property_type"":""Apartment"",""social_status"":""Married"",""timing_to_buy"":""2026 – 2027"",""managed_rental"":""Yes"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Other: White""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Football""],""premium_features"":[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Shared Buggy / Community Shuttle"",""Private Buggy"",""Cycling""],""staff_accommodation"":null,""additional_amenities"":[""Children's Club"",""Social Lounge"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Walking"",""Shared Buggy / Community Shuttle"",""Private Buggy"",""Cycling""]"
ca9a2fcd-d0fc-4056-a21e-3715c1fcddd3,2026-09-09 13:11:38.315423+00,,25–34,Saudi Arabia,Married,0,Family-owned,2030 onwards,Both,Villa,3BR,1.5M–3M SAR,"[""Outdoor Space"",""Sea Views"",""Privacy""]",A maid's room,"[""Installed Kitchen""]","[""Sand""]","[""Padel"",""Football"",""Water sports""]","[""Spa & Gym"",""Social Lounge"",""Children's Club"",""Restaurants"",""Beach Club"",""Retail"",""Cafes"",""Picnic Areas"",""Ladies Facilities""]",Depends on fees & flexibility,"{""age"":""25–34"",""unit_size"":""3BR"",""nationality"":""Saudi Arabia"",""price_range"":""1.5M–3M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Sea Views"",""Privacy""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""0"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Padel"",""Football"",""Water sports""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking"",""Cycling""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Spa & Gym"",""Social Lounge"",""Children's Club"",""Restaurants"",""Beach Club"",""Retail"",""Cafes"",""Picnic Areas"",""Ladies Facilities""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Walking"",""Cycling""]"
cab82706-b3a9-4b32-b894-7b4039eeb4fd,2026-09-09 13:13:57.770893+00,,35–44,United Kingdom,Married,0,No,2028 – 2029,Investment,No preference,1BR,700k–1.5M SAR,"[""Outdoor Space"",""Privacy"",""Other: Functional kitchen""]",Not required,"[""Installed Kitchen""]","[""Sage""]","[""Water sports"",""Other: Diving""]","[""Spa & Gym"",""Social Lounge"",""Beach Club"",""Restaurants"",""Cafes"",""Retail""]",Yes,"{""age"":""35–44"",""unit_size"":""1BR"",""nationality"":""United Kingdom"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""1–2 years"",""home_features"":[""Outdoor Space"",""Privacy"",""Other: Functional kitchen""],""property_type"":""No preference"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Yes"",""no_of_children"":""0"",""primary_reason"":""Investment"",""exterior_colour"":[""Sage""],""has_second_home"":""No"",""sport_amenities"":[""Water sports"",""Other: Diving""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Social Lounge"",""Beach Club"",""Restaurants"",""Cafes"",""Retail""],""travel_to_destination"":""Air""}",1–2 years,Air,"[""Walking"",""Cycling"",""Shared Buggy / Community Shuttle""]"
cd131f95-6b0a-4a48-9811-452800360039,2026-09-09 13:08:16.721898+00,,35–44,United Kingdom,Married,2,Self-owned,2028 – 2029,Family holidays,Townhouse,2BR,700k–1.5M SAR,"[""Sea Views"",""Park Views"",""Outdoor Space""]",Not required,"[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""]","[""Rose""]","[""Padel""]","[""Children's Club"",""Restaurants"",""Cafes"",""Retail""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""2BR"",""nationality"":""United Kingdom"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Park Views"",""Outdoor Space""],""property_type"":""Townhouse"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""2"",""primary_reason"":""Family holidays"",""exterior_colour"":[""Rose""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Padel""],""premium_features"":[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Personal Car""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Children's Club"",""Restaurants"",""Cafes"",""Retail""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Personal Car""]"
cd3abd17-3511-4f66-a55a-e3a2b27b9fb7,2026-09-09 13:36:10.530481+00,,35–44,Saudi Arabia,Married,2,No,2028 – 2029,Both,Apartment,5BR+,700k–1.5M SAR,"[""Outdoor Space"",""Park Views"",""Sea Views""]",,"[""Private Pool""]","[""Sand""]","[""Water sports"",""Football"",""Padel""]","[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas"",""Social Lounge"",""Ladies Facilities""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""5BR+"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Park Views"",""Sea Views""],""property_type"":""Apartment"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Water sports"",""Football"",""Padel""],""premium_features"":[""Private Pool""],""community_mobility"":[""Private Buggy""],""staff_accommodation"":null,""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Restaurants"",""Cafes"",""Retail"",""Picnic Areas"",""Social Lounge"",""Ladies Facilities""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Private Buggy""]"
cf001b80-8cfe-4c35-b40a-01e2f020ba94,2026-09-09 14:20:17.008683+00,,35–44,Egypt,Married,3,Family-owned,2030 onwards,Family holidays,Townhouse,3BR,1.5M–3M SAR,"[""Outdoor Space"",""Sea Views"",""Balconies & Terraces""]",Not required,"[""Kitchen Appliances"",""Private Pool""]","[""Blue""]","[""Water sports"",""Football""]","[""Children's Club"",""Spa & Gym"",""Restaurants"",""Retail"",""Cafes"",""Beach Club"",""Picnic Areas""]",Depends on fees & flexibility,"{""age"":""35–44"",""unit_size"":""3BR"",""nationality"":""Egypt"",""price_range"":""1.5M–3M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Sea Views"",""Balconies & Terraces""],""property_type"":""Townhouse"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""3"",""primary_reason"":""Family holidays"",""exterior_colour"":[""Blue""],""has_second_home"":""Family-owned"",""sport_amenities"":[""Water sports"",""Football""],""premium_features"":[""Kitchen Appliances"",""Private Pool""],""community_mobility"":[""Cycling"",""Walking""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Children's Club"",""Spa & Gym"",""Restaurants"",""Retail"",""Cafes"",""Beach Club"",""Picnic Areas""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Cycling"",""Walking""]"
cf6c9784-013d-4ba8-8876-f670fba34aeb,2026-09-09 13:44:58.49694+00,,55–64,Ireland,Married,3,Self-owned,2028 – 2029,Both,Townhouse,3BR,700k–1.5M SAR,"[""Sea Views""]",Not required,"[""Installed Kitchen""]","[""Sand""]","[""Basketball"",""Tennis""]","[""Social Lounge"",""Ladies Facilities"",""Picnic Areas"",""Restaurants"",""Beach Club"",""Retail""]",Depends on fees & flexibility,"{""age"":""55–64"",""unit_size"":""3BR"",""nationality"":""Ireland"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""Upfront cash in full"",""home_features"":[""Sea Views""],""property_type"":""Townhouse"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""3"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Basketball"",""Tennis""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Social Lounge"",""Ladies Facilities"",""Picnic Areas"",""Restaurants"",""Beach Club"",""Retail""],""travel_to_destination"":""Air""}",Upfront cash in full,Air,"[""Walking""]"
cf899e82-d22f-4753-a16c-de9151ab0730,2026-09-09 13:14:29.115143+00,,35–44,India,Married,2,No,2028 – 2029,Investment,Villa,2BR,700k–1.5M SAR,"[""Sea Views"",""Outdoor Space"",""Park Views""]",Not required,"[""Installed Kitchen"",""Private Pool"",""Built-in Wardrobes""]","[""Sage""]","[""Padel"",""Water sports"",""Other: indoor games""]","[""Children's Club"",""Spa & Gym"",""Restaurants"",""Retail"",""Cafes""]",Depends on return,"{""age"":""35–44"",""unit_size"":""2BR"",""nationality"":""India"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Outdoor Space"",""Park Views""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on return"",""no_of_children"":""2"",""primary_reason"":""Investment"",""exterior_colour"":[""Sage""],""has_second_home"":""No"",""sport_amenities"":[""Padel"",""Water sports"",""Other: indoor games""],""premium_features"":[""Installed Kitchen"",""Private Pool"",""Built-in Wardrobes""],""community_mobility"":[""Personal Car"",""Walking"",""Shared Buggy / Community Shuttle""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Children's Club"",""Spa & Gym"",""Restaurants"",""Retail"",""Cafes""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Personal Car"",""Walking"",""Shared Buggy / Community Shuttle""]"
cfe2d1c8-d307-4cc0-af6e-034a919547ff,2026-09-09 13:11:36.925614+00,,45–54,India,Married,2,Self-owned,2030 onwards,Both,Villa,3BR,700k–1.5M SAR,"[""Balconies & Terraces"",""Sea Views"",""Outdoor Space""]",Not required,"[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""]","[""Blue""]","[""Padel"",""Tennis"",""Water sports""]","[""Spa & Gym"",""Ladies Facilities"",""Picnic Areas"",""Social Lounge"",""Beach Club"",""Cafes""]",Depends on fees & flexibility,"{""age"":""45–54"",""unit_size"":""3BR"",""nationality"":""India"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Balconies & Terraces"",""Sea Views"",""Outdoor Space""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2030 onwards"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Blue""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Padel"",""Tennis"",""Water sports""],""premium_features"":[""Installed Kitchen"",""Kitchen Appliances"",""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Cycling""],""staff_accommodation"":""Not required"",""additional_amenities"":[""Spa & Gym"",""Ladies Facilities"",""Picnic Areas"",""Social Lounge"",""Beach Club"",""Cafes""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Cycling""]"
cfede4b3-02b6-4e96-9765-4cf44bc80046,2026-09-09 13:15:36.644766+00,,25–34,Saudi Arabia,Married,2,No,2026 – 2027,Both,Villa,4BR,700k–1.5M SAR,"[""Privacy""]",Both,"[""Installed Kitchen""]","[""Sand""]","[""Water sports"",""Padel"",""Football""]","[""Spa & Gym"",""Children's Club"",""Retail"",""Cafes"",""Restaurants""]",Yes,"{""age"":""25–34"",""unit_size"":""4BR"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Privacy""],""property_type"":""Villa"",""social_status"":""Married"",""timing_to_buy"":""2026 – 2027"",""managed_rental"":""Yes"",""no_of_children"":""2"",""primary_reason"":""Both"",""exterior_colour"":[""Sand""],""has_second_home"":""No"",""sport_amenities"":[""Water sports"",""Padel"",""Football""],""premium_features"":[""Installed Kitchen""],""community_mobility"":[""Walking"",""Personal Car""],""staff_accommodation"":""Both"",""additional_amenities"":[""Spa & Gym"",""Children's Club"",""Retail"",""Cafes"",""Restaurants""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Personal Car""]"
d022e411-dc62-4d36-b3ed-69dfa1c2dcde,2026-09-10 04:54:57.028207+00,,45–54,Ireland,Married,0,Self-owned,2028 – 2029,Investment,Beach Villa,3BR,1.5M–3M SAR,"[""Outdoor Space"",""Sea Views"",""Other: ability to drive & park my private car to my front door; .""]",A maid's room,"[""Installed Kitchen"",""Built-in Wardrobes""]","[""Sand"",""Other: White - I dont like the colours""]","[""Tennis"",""Padel"",""Other: Squash""]","[""Spa & Gym"",""Social Lounge"",""Ladies Facilities"",""Picnic Areas"",""Beach Club"",""Restaurants"",""Cafes"",""Retail"",""Other: Community centre where people can go for information; full sized supermarket; vet clinic""]",Depends on return,"{""age"":""45–54"",""unit_size"":""3BR"",""nationality"":""Ireland"",""price_range"":""1.5M–3M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Outdoor Space"",""Sea Views"",""Other: ability to drive & park my private car to my front door; .""],""property_type"":""Beach Villa"",""social_status"":""Married"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on return"",""no_of_children"":""0"",""primary_reason"":""Investment"",""exterior_colour"":[""Sand"",""Other: White - I dont like the colours""],""has_second_home"":""Self-owned"",""sport_amenities"":[""Tennis"",""Padel"",""Other: Squash""],""premium_features"":[""Installed Kitchen"",""Built-in Wardrobes""],""community_mobility"":[""Personal Car"",""Private Buggy"",""Walking"",""Cycling""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Spa & Gym"",""Social Lounge"",""Ladies Facilities"",""Picnic Areas"",""Beach Club"",""Restaurants"",""Cafes"",""Retail"",""Other: Community centre where people can go for information; full sized supermarket; vet clinic""],""travel_to_destination"":""Air""}",5+ yrs,Air,"[""Personal Car"",""Private Buggy"",""Walking"",""Cycling""]"
d2123044-e9e2-4209-8665-6346ffa41f56,2026-09-09 13:09:18.187409+00,,25–34,Saudi Arabia,Single,0,No,2028 – 2029,Both,Beach Villa,3BR,700k–1.5M SAR,"[""Sea Views"",""Privacy"",""Balconies & Terraces""]",A maid's room,"[""Built-in Wardrobes""]","[""Sage""]","[""Padel"",""Water sports""]","[""Social Lounge"",""Beach Club"",""Picnic Areas"",""Restaurants"",""Cafes"",""Retail""]",Depends on fees & flexibility,"{""age"":""25–34"",""unit_size"":""3BR"",""nationality"":""Saudi Arabia"",""price_range"":""700k–1.5M SAR"",""payment_plan"":""5+ yrs"",""home_features"":[""Sea Views"",""Privacy"",""Balconies & Terraces""],""property_type"":""Beach Villa"",""social_status"":""Single"",""timing_to_buy"":""2028 – 2029"",""managed_rental"":""Depends on fees & flexibility"",""no_of_children"":""0"",""primary_reason"":""Both"",""exterior_colour"":[""Sage""],""has_second_home"":""No"",""sport_amenities"":[""Padel"",""Water sports""],""premium_features"":[""Built-in Wardrobes""],""community_mobility"":[""Walking"",""Shared Buggy / Community Shuttle""],""staff_accommodation"":""A maid's room"",""additional_amenities"":[""Social Lounge"",""Beach Club"",""Picnic Areas"",""Restaurants"",""Cafes"",""Retail""],""travel_to_destination"":""Car""}",5+ yrs,Car,"[""Walking"",""Shared Buggy / Community Shuttle""]"
